AAR,BYDEL,ALDERSKAT,FORSIKRET,ARBLED,HFUDD,PERSONER
2002,3,1,1,1,4,9
2002,3,1,1,1,5,4
2002,3,1,1,1,6,1
2002,3,1,1,2,1,37
2002,3,1,1,2,2,32
2002,3,1,1,2,3,19
2002,3,1,1,2,4,5
2002,3,1,1,2,5,3
2002,3,1,1,3,1,23
2002,3,1,1,3,2,20
2002,3,1,1,3,3,8
2002,3,1,1,3,4,2
2002,3,1,1,3,5,1
2002,3,1,1,4,1,6
2002,3,1,1,4,2,8
2002,3,1,1,4,3,2
2002,3,1,1,4,4,1
2002,3,1,1,5,1,6
2002,3,1,3,1,1,173
2002,3,1,3,1,2,5
2002,3,1,3,1,3,1
2002,3,1,3,2,1,55
2002,3,1,3,2,2,3
2002,3,1,3,2,3,1
2002,3,1,3,3,1,30
2002,3,1,3,3,2,2
2002,3,1,3,4,1,13
2002,3,1,3,4,2,1
2002,3,1,3,4,3,1
2002,3,1,3,5,1,46
2002,3,1,3,5,2,1
2002,3,2,1,1,1,207
2002,3,2,1,1,2,140
2002,3,2,1,1,3,61
2002,3,2,1,1,4,294
2002,3,2,1,1,5,59
2002,3,2,1,1,6,285
2002,3,2,1,2,1,112
2002,3,2,1,2,2,73
2002,3,2,1,2,3,50
2002,3,2,1,2,4,74
2002,3,2,1,2,5,22
2002,3,2,1,2,6,127
2002,3,2,1,3,1,87
2002,3,2,1,3,2,41
2002,3,2,1,3,3,33
2002,3,2,1,3,4,55
2002,3,2,1,3,5,11
2002,3,2,1,3,6,81
2002,3,2,1,4,1,45
2002,3,2,1,4,2,24
2002,3,2,1,4,3,10
2002,3,2,1,4,4,16
2002,3,2,1,4,5,5
2002,3,2,1,4,6,43
2002,3,2,1,5,1,31
2002,3,2,1,5,2,21
2002,3,2,1,5,3,5
2002,3,2,1,5,4,11
2002,3,2,1,5,5,1
2002,3,2,1,5,6,20
2002,3,2,3,1,1,117
2002,3,2,3,1,2,27
2002,3,2,3,1,3,3
2002,3,2,3,1,4,2
2002,3,2,3,1,5,1
2002,3,2,3,1,6,1
2002,3,2,3,2,1,33
2002,3,2,3,2,2,6
2002,3,2,3,2,3,1
2002,3,2,3,2,4,1
2002,3,2,3,2,5,2
2002,3,2,3,2,6,1
2002,3,2,3,3,1,28
2002,3,2,3,3,2,5
2002,3,2,3,3,3,1
2002,3,2,3,3,5,2
2002,3,2,3,3,6,1
2002,3,2,3,4,1,15
2002,3,2,3,4,2,3
2002,3,2,3,5,1,35
2002,3,2,3,5,2,2
2002,3,2,3,5,4,1
2002,3,3,1,1,1,604
2002,3,3,1,1,2,474
2002,3,3,1,1,3,119
2002,3,3,1,1,4,454
2002,3,3,1,1,5,30
2002,3,3,1,1,6,425
2002,3,3,1,2,1,384
2002,3,3,1,2,2,257
2002,3,3,1,2,3,93
2002,3,3,1,2,4,184
2002,3,3,1,2,5,28
2002,3,3,1,2,6,257
2002,3,3,1,3,1,293
2002,3,3,1,3,2,185
2002,3,3,1,3,3,71
2002,3,3,1,3,4,109
2002,3,3,1,3,5,17
2002,3,3,1,3,6,169
2002,3,3,1,4,1,215
2002,3,3,1,4,2,137
2002,3,3,1,4,3,34
2002,3,3,1,4,4,61
2002,3,3,1,4,5,11
2002,3,3,1,4,6,119
2002,3,3,1,5,1,164
2002,3,3,1,5,2,77
2002,3,3,1,5,3,28
2002,3,3,1,5,4,41
2002,3,3,1,5,5,5
2002,3,3,1,5,6,73
2002,3,3,3,1,1,253
2002,3,3,3,1,2,77
2002,3,3,3,1,3,21
2002,3,3,3,1,4,26
2002,3,3,3,1,5,2
2002,3,3,3,1,6,22
2002,3,3,3,2,1,78
2002,3,3,3,2,2,18
2002,3,3,3,2,3,4
2002,3,3,3,2,4,10
2002,3,3,3,2,5,1
2002,3,3,3,2,6,8
2002,3,3,3,3,1,55
2002,3,3,3,3,2,17
2002,3,3,3,3,3,5
2002,3,3,3,3,4,8
2002,3,3,3,3,5,1
2002,3,3,3,3,6,8
2002,3,3,3,4,1,28
2002,3,3,3,4,2,16
2002,3,3,3,4,3,3
2002,3,3,3,4,4,3
2002,3,3,3,4,6,3
2002,3,3,3,5,1,93
2002,3,3,3,5,2,36
2002,3,3,3,5,3,7
2002,3,3,3,5,4,17
2002,3,3,3,5,5,1
2002,3,3,3,5,6,6
2002,4,1,1,1,1,39
2002,4,1,1,1,2,70
2002,4,1,1,1,3,8
2002,4,1,1,1,4,6
2002,4,1,1,1,6,1
2002,4,1,1,2,1,24
2002,4,1,1,2,2,41
2002,4,1,1,2,3,10
2002,4,1,1,2,4,8
2002,4,1,1,2,5,1
2002,4,1,1,2,6,1
2002,4,1,1,3,1,18
2002,4,1,1,3,2,17
2002,4,1,1,3,3,5
2002,4,1,1,3,4,4
2002,4,1,1,3,5,1
2002,4,1,1,4,1,7
2002,4,1,1,4,2,6
2002,4,1,1,4,4,1
2002,4,1,1,5,1,6
2002,4,1,1,5,2,1
2002,4,1,3,1,1,90
2002,4,1,3,1,2,9
2002,4,1,3,2,1,36
2002,4,1,3,2,2,1
2002,4,1,3,3,1,16
2002,4,1,3,3,2,1
2002,4,1,3,4,1,5
2002,4,1,3,5,1,45
2002,4,1,3,5,2,5
2002,4,2,1,1,1,160
2002,4,2,1,1,2,135
2002,4,2,1,1,3,43
2002,4,2,1,1,4,208
2002,4,2,1,1,5,42
2002,4,2,1,1,6,153
2002,4,2,1,2,1,127
2002,4,2,1,2,2,68
2002,4,2,1,2,3,32
2002,4,2,1,2,4,63
2002,4,2,1,2,5,16
2002,4,2,1,2,6,84
2002,4,2,1,3,1,72
2002,4,2,1,3,2,46
2002,4,2,1,3,3,44
2002,4,2,1,3,4,27
2002,4,2,1,3,5,7
2002,4,2,1,3,6,54
2002,4,2,1,4,1,39
2002,4,2,1,4,2,25
2002,4,2,1,4,3,10
2002,4,2,1,4,4,14
2002,4,2,1,4,5,5
2002,4,2,1,4,6,23
2002,4,2,1,5,1,27
2002,4,2,1,5,2,13
2002,4,2,1,5,3,4
2002,4,2,1,5,4,9
2002,4,2,1,5,5,3
2002,4,2,1,5,6,25
2002,4,2,3,1,1,79
2002,4,2,3,1,2,12
2002,4,2,3,1,3,1
2002,4,2,3,1,5,1
2002,4,2,3,1,6,1
2002,4,2,3,2,1,21
2002,4,2,3,2,2,2
2002,4,2,3,2,3,1
2002,4,2,3,2,4,2
2002,4,2,3,3,1,17
2002,4,2,3,3,2,3
2002,4,2,3,3,5,1
2002,4,2,3,4,1,5
2002,4,2,3,5,1,39
2002,4,2,3,5,2,6
2002,4,2,3,5,3,3
2002,4,2,3,5,4,1
2002,4,2,3,5,5,1
2002,4,3,1,1,1,551
2002,4,3,1,1,2,397
2002,4,3,1,1,3,98
2002,4,3,1,1,4,343
2002,4,3,1,1,5,36
2002,4,3,1,1,6,305
2002,4,3,1,2,1,348
2002,4,3,1,2,2,230
2002,4,3,1,2,3,79
2002,4,3,1,2,4,110
2002,4,3,1,2,5,28
2002,4,3,1,2,6,217
2002,4,3,1,3,1,250
2002,4,3,1,3,2,156
2002,4,3,1,3,3,48
2002,4,3,1,3,4,90
2002,4,3,1,3,5,10
2002,4,3,1,3,6,139
2002,4,3,1,4,1,162
2002,4,3,1,4,2,103
2002,4,3,1,4,3,31
2002,4,3,1,4,4,52
2002,4,3,1,4,5,7
2002,4,3,1,4,6,75
2002,4,3,1,5,1,129
2002,4,3,1,5,2,77
2002,4,3,1,5,3,19
2002,4,3,1,5,4,27
2002,4,3,1,5,5,6
2002,4,3,1,5,6,55
2002,4,3,3,1,1,114
2002,4,3,3,1,2,36
2002,4,3,3,1,3,5
2002,4,3,3,1,4,15
2002,4,3,3,1,5,4
2002,4,3,3,1,6,12
2002,4,3,3,2,1,37
2002,4,3,3,2,2,19
2002,4,3,3,2,3,1
2002,4,3,3,2,4,1
2002,4,3,3,2,5,2
2002,4,3,3,2,6,2
2002,4,3,3,3,1,46
2002,4,3,3,3,2,10
2002,4,3,3,3,3,2
2002,4,3,3,3,4,4
2002,4,3,3,3,5,1
2002,4,3,3,3,6,4
2002,4,3,3,4,1,22
2002,4,3,3,4,2,4
2002,4,3,3,4,3,1
2002,4,3,3,4,4,2
2002,4,3,3,4,5,1
2002,4,3,3,5,1,119
2002,4,3,3,5,2,49
2002,4,3,3,5,3,7
2002,4,3,3,5,4,4
2002,4,3,3,5,5,2
2002,4,3,3,5,6,2
2002,5,1,1,1,1,37
2002,5,1,1,1,2,80
2002,5,1,1,1,3,13
2002,5,1,1,1,4,8
2002,5,1,1,1,5,2
2002,5,1,1,1,6,1
2002,5,1,1,2,1,13
2002,5,1,1,2,2,38
2002,5,1,1,2,3,3
2002,5,1,1,2,4,2
2002,5,1,1,2,5,2
2002,5,1,1,2,6,1
2002,5,1,1,3,1,14
2002,5,1,1,3,2,17
2002,5,1,1,3,3,2
2002,5,1,1,4,1,2
2002,5,1,1,4,2,4
2002,5,1,1,4,3,1
2002,5,1,1,5,1,3
2002,5,1,3,1,1,44
2002,5,1,3,1,2,2
2002,5,1,3,2,1,23
2002,5,1,3,2,2,2
2002,5,1,3,3,1,20
2002,5,1,3,3,2,1
2002,5,1,3,4,1,17
2002,5,1,3,5,1,43
2002,5,2,1,1,1,93
2002,5,2,1,1,2,148
2002,5,2,1,1,3,32
2002,5,2,1,1,4,87
2002,5,2,1,1,5,7
2002,5,2,1,1,6,75
2002,5,2,1,2,1,45
2002,5,2,1,2,2,53
2002,5,2,1,2,3,12
2002,5,2,1,2,4,24
2002,5,2,1,2,5,5
2002,5,2,1,2,6,25
2002,5,2,1,3,1,33
2002,5,2,1,3,2,40
2002,5,2,1,3,3,10
2002,5,2,1,3,4,8
2002,5,2,1,3,6,16
2002,5,2,1,4,1,17
2002,5,2,1,4,2,11
2002,5,2,1,4,3,2
2002,5,2,1,4,4,6
2002,5,2,1,4,5,6
2002,5,2,1,4,6,10
2002,5,2,1,5,1,15
2002,5,2,1,5,2,6
2002,5,2,1,5,3,2
2002,5,2,1,5,4,1
2002,5,2,1,5,6,4
2002,5,2,3,1,1,22
2002,5,2,3,1,2,7
2002,5,2,3,1,3,2
2002,5,2,3,1,5,1
2002,5,2,3,2,1,11
2002,5,2,3,2,2,1
2002,5,2,3,2,4,1
2002,5,2,3,3,1,15
2002,5,2,3,3,2,5
2002,5,2,3,4,1,8
2002,5,2,3,4,2,1
2002,5,2,3,5,1,35
2002,5,2,3,5,2,3
2002,5,3,1,1,1,383
2002,5,3,1,1,2,395
2002,5,3,1,1,3,67
2002,5,3,1,1,4,176
2002,5,3,1,1,5,11
2002,5,3,1,1,6,156
2002,5,3,1,2,1,194
2002,5,3,1,2,2,187
2002,5,3,1,2,3,29
2002,5,3,1,2,4,63
2002,5,3,1,2,5,10
2002,5,3,1,2,6,82
2002,5,3,1,3,1,154
2002,5,3,1,3,2,125
2002,5,3,1,3,3,24
2002,5,3,1,3,4,50
2002,5,3,1,3,5,5
2002,5,3,1,3,6,54
2002,5,3,1,4,1,92
2002,5,3,1,4,2,77
2002,5,3,1,4,3,21
2002,5,3,1,4,4,23
2002,5,3,1,4,5,3
2002,5,3,1,4,6,27
2002,5,3,1,5,1,82
2002,5,3,1,5,2,61
2002,5,3,1,5,3,17
2002,5,3,1,5,4,20
2002,5,3,1,5,5,2
2002,5,3,1,5,6,30
2002,5,3,3,1,1,40
2002,5,3,3,1,2,29
2002,5,3,3,1,3,1
2002,5,3,3,1,4,7
2002,5,3,3,1,6,3
2002,5,3,3,2,1,31
2002,5,3,3,2,2,21
2002,5,3,3,2,3,2
2002,5,3,3,2,4,4
2002,5,3,3,2,6,1
2002,5,3,3,3,1,38
2002,5,3,3,3,2,15
2002,5,3,3,3,3,2
2002,5,3,3,3,4,1
2002,5,3,3,3,5,1
2002,5,3,3,3,6,6
2002,5,3,3,4,1,16
2002,5,3,3,4,2,10
2002,5,3,3,4,3,2
2002,5,3,3,4,4,3
2002,5,3,3,4,6,2
2002,5,3,3,5,1,130
2002,5,3,3,5,2,54
2002,5,3,3,5,3,11
2002,5,3,3,5,4,12
2002,5,3,3,5,5,1
2002,5,3,3,5,6,7
2002,6,1,1,1,1,24
2002,6,1,1,1,2,56
2002,6,1,1,1,3,6
2002,6,1,1,1,4,2
2002,6,1,1,1,5,1
2002,6,1,1,2,1,10
2002,6,1,1,2,2,18
2002,6,1,1,2,3,1
2002,6,1,1,2,4,3
2002,6,1,1,2,6,1
2002,6,1,1,3,1,6
2002,6,1,1,3,2,9
2002,6,1,1,3,3,1
2002,6,1,1,3,4,1
2002,6,1,1,4,1,1
2002,6,1,1,4,2,1
2002,6,1,1,5,2,1
2002,6,1,3,1,1,43
2002,6,1,3,1,2,3
2002,6,1,3,2,1,11
2002,6,1,3,2,2,1
2002,6,1,3,3,1,4
2002,6,1,3,3,2,1
2002,6,1,3,5,1,4
2002,6,2,1,1,1,64
2002,6,2,1,1,2,87
2002,6,2,1,1,3,25
2002,6,2,1,1,4,102
2002,6,2,1,1,5,16
2002,6,2,1,1,6,62
2002,6,2,1,2,1,29
2002,6,2,1,2,2,35
2002,6,2,1,2,3,7
2002,6,2,1,2,4,15
2002,6,2,1,2,5,4
2002,6,2,1,2,6,27
2002,6,2,1,3,1,14
2002,6,2,1,3,2,30
2002,6,2,1,3,3,6
2002,6,2,1,3,4,7
2002,6,2,1,3,5,1
2002,6,2,1,3,6,19
2002,6,2,1,4,1,8
2002,6,2,1,4,2,9
2002,6,2,1,4,3,3
2002,6,2,1,4,4,5
2002,6,2,1,4,5,1
2002,6,2,1,4,6,8
2002,6,2,1,5,1,1
2002,6,2,1,5,2,2
2002,6,2,1,5,3,1
2002,6,2,1,5,4,4
2002,6,2,1,5,6,3
2002,6,2,3,1,1,23
2002,6,2,3,1,2,2
2002,6,2,3,1,3,1
2002,6,2,3,1,4,1
2002,6,2,3,2,1,4
2002,6,2,3,2,2,2
2002,6,2,3,3,1,5
2002,6,2,3,4,2,1
2002,6,2,3,5,1,2
2002,6,3,1,1,1,266
2002,6,3,1,1,2,333
2002,6,3,1,1,3,64
2002,6,3,1,1,4,216
2002,6,3,1,1,5,14
2002,6,3,1,1,6,119
2002,6,3,1,2,1,124
2002,6,3,1,2,2,138
2002,6,3,1,2,3,32
2002,6,3,1,2,4,48
2002,6,3,1,2,5,5
2002,6,3,1,2,6,57
2002,6,3,1,3,1,97
2002,6,3,1,3,2,108
2002,6,3,1,3,3,16
2002,6,3,1,3,4,34
2002,6,3,1,3,5,3
2002,6,3,1,3,6,51
2002,6,3,1,4,1,63
2002,6,3,1,4,2,64
2002,6,3,1,4,3,16
2002,6,3,1,4,4,28
2002,6,3,1,4,5,2
2002,6,3,1,4,6,33
2002,6,3,1,5,1,42
2002,6,3,1,5,2,41
2002,6,3,1,5,3,10
2002,6,3,1,5,4,13
2002,6,3,1,5,5,1
2002,6,3,1,5,6,18
2002,6,3,3,1,1,41
2002,6,3,3,1,2,27
2002,6,3,3,1,3,2
2002,6,3,3,1,4,2
2002,6,3,3,1,6,3
2002,6,3,3,2,1,15
2002,6,3,3,2,2,9
2002,6,3,3,2,3,1
2002,6,3,3,2,4,3
2002,6,3,3,2,6,1
2002,6,3,3,3,1,6
2002,6,3,3,3,2,10
2002,6,3,3,3,4,1
2002,6,3,3,4,1,3
2002,6,3,3,4,2,8
2002,6,3,3,4,3,1
2002,6,3,3,5,1,3
2002,6,3,3,5,2,4
2002,6,3,3,5,3,1
2002,6,3,3,5,4,1
2002,6,3,3,5,6,1
2002,7,1,1,1,1,40
2002,7,1,1,1,2,33
2002,7,1,1,1,3,4
2002,7,1,1,1,4,2
2002,7,1,1,2,1,14
2002,7,1,1,2,2,22
2002,7,1,1,2,3,3
2002,7,1,1,2,5,1
2002,7,1,1,2,6,1
2002,7,1,1,3,1,15
2002,7,1,1,3,2,11
2002,7,1,1,3,3,1
2002,7,1,1,3,4,1
2002,7,1,1,4,1,7
2002,7,1,1,4,3,1
2002,7,1,1,5,1,1
2002,7,1,3,1,1,76
2002,7,1,3,1,2,3
2002,7,1,3,2,1,16
2002,7,1,3,2,2,1
2002,7,1,3,3,1,5
2002,7,1,3,4,1,1
2002,7,1,3,5,1,5
2002,7,2,1,1,1,93
2002,7,2,1,1,2,87
2002,7,2,1,1,3,12
2002,7,2,1,1,4,52
2002,7,2,1,1,5,6
2002,7,2,1,1,6,25
2002,7,2,1,2,1,33
2002,7,2,1,2,2,25
2002,7,2,1,2,3,3
2002,7,2,1,2,4,7
2002,7,2,1,2,6,12
2002,7,2,1,3,1,16
2002,7,2,1,3,2,15
2002,7,2,1,3,3,5
2002,7,2,1,3,4,6
2002,7,2,1,3,6,7
2002,7,2,1,4,1,16
2002,7,2,1,4,2,8
2002,7,2,1,4,3,3
2002,7,2,1,4,4,1
2002,7,2,1,4,6,4
2002,7,2,1,5,1,7
2002,7,2,1,5,2,8
2002,7,2,1,5,3,1
2002,7,2,1,5,6,1
2002,7,2,3,1,1,42
2002,7,2,3,1,2,9
2002,7,2,3,1,4,3
2002,7,2,3,2,1,6
2002,7,2,3,2,2,1
2002,7,2,3,3,1,6
2002,7,2,3,3,2,2
2002,7,2,3,4,1,5
2002,7,2,3,5,1,2
2002,7,3,1,1,1,328
2002,7,3,1,1,2,330
2002,7,3,1,1,3,46
2002,7,3,1,1,4,183
2002,7,3,1,1,5,5
2002,7,3,1,1,6,108
2002,7,3,1,2,1,200
2002,7,3,1,2,2,143
2002,7,3,1,2,3,23
2002,7,3,1,2,4,55
2002,7,3,1,2,5,3
2002,7,3,1,2,6,37
2002,7,3,1,3,1,112
2002,7,3,1,3,2,98
2002,7,3,1,3,3,14
2002,7,3,1,3,4,31
2002,7,3,1,3,5,3
2002,7,3,1,3,6,36
2002,7,3,1,4,1,101
2002,7,3,1,4,2,68
2002,7,3,1,4,3,11
2002,7,3,1,4,4,25
2002,7,3,1,4,5,1
2002,7,3,1,4,6,22
2002,7,3,1,5,1,63
2002,7,3,1,5,2,45
2002,7,3,1,5,3,7
2002,7,3,1,5,4,9
2002,7,3,1,5,6,13
2002,7,3,3,1,1,134
2002,7,3,3,1,2,51
2002,7,3,3,1,3,4
2002,7,3,3,1,4,11
2002,7,3,3,1,5,1
2002,7,3,3,1,6,9
2002,7,3,3,2,1,24
2002,7,3,3,2,2,7
2002,7,3,3,2,3,2
2002,7,3,3,2,4,1
2002,7,3,3,3,1,12
2002,7,3,3,3,2,3
2002,7,3,3,3,6,1
2002,7,3,3,4,1,9
2002,7,3,3,4,2,7
2002,7,3,3,5,1,8
2002,7,3,3,5,2,5
2002,7,3,3,5,3,2
2002,7,3,3,5,5,1
2002,8,1,1,1,1,57
2002,8,1,1,1,2,60
2002,8,1,1,1,3,5
2002,8,1,1,1,4,5
2002,8,1,1,1,5,1
2002,8,1,1,1,6,2
2002,8,1,1,2,1,19
2002,8,1,1,2,2,32
2002,8,1,1,2,3,3
2002,8,1,1,2,4,2
2002,8,1,1,2,5,3
2002,8,1,1,3,1,17
2002,8,1,1,3,2,16
2002,8,1,1,3,3,3
2002,8,1,1,3,4,1
2002,8,1,1,4,1,4
2002,8,1,1,4,2,3
2002,8,1,1,4,3,3
2002,8,1,1,5,1,1
2002,8,1,1,5,2,1
2002,8,1,3,1,1,91
2002,8,1,3,1,2,2
2002,8,1,3,2,1,19
2002,8,1,3,2,2,1
2002,8,1,3,3,1,8
2002,8,1,3,3,2,1
2002,8,1,3,5,1,6
2002,8,2,1,1,1,130
2002,8,2,1,1,2,149
2002,8,2,1,1,3,40
2002,8,2,1,1,4,139
2002,8,2,1,1,5,18
2002,8,2,1,1,6,84
2002,8,2,1,2,1,61
2002,8,2,1,2,2,69
2002,8,2,1,2,3,19
2002,8,2,1,2,4,26
2002,8,2,1,2,5,4
2002,8,2,1,2,6,50
2002,8,2,1,3,1,55
2002,8,2,1,3,2,31
2002,8,2,1,3,3,11
2002,8,2,1,3,4,14
2002,8,2,1,3,5,1
2002,8,2,1,3,6,22
2002,8,2,1,4,1,30
2002,8,2,1,4,2,23
2002,8,2,1,4,3,5
2002,8,2,1,4,4,3
2002,8,2,1,4,5,2
2002,8,2,1,4,6,16
2002,8,2,1,5,1,17
2002,8,2,1,5,2,21
2002,8,2,1,5,3,4
2002,8,2,1,5,4,1
2002,8,2,1,5,5,2
2002,8,2,1,5,6,9
2002,8,2,3,1,1,72
2002,8,2,3,1,2,7
2002,8,2,3,1,3,1
2002,8,2,3,2,1,6
2002,8,2,3,2,2,2
2002,8,2,3,3,1,5
2002,8,2,3,3,2,1
2002,8,2,3,4,1,8
2002,8,2,3,5,1,4
2002,8,2,3,5,2,1
2002,8,3,1,1,1,414
2002,8,3,1,1,2,414
2002,8,3,1,1,3,59
2002,8,3,1,1,4,192
2002,8,3,1,1,5,23
2002,8,3,1,1,6,141
2002,8,3,1,2,1,231
2002,8,3,1,2,2,194
2002,8,3,1,2,3,29
2002,8,3,1,2,4,67
2002,8,3,1,2,5,7
2002,8,3,1,2,6,66
2002,8,3,1,3,1,165
2002,8,3,1,3,2,127
2002,8,3,1,3,3,25
2002,8,3,1,3,4,43
2002,8,3,1,3,5,3
2002,8,3,1,3,6,55
2002,8,3,1,4,1,122
2002,8,3,1,4,2,89
2002,8,3,1,4,3,20
2002,8,3,1,4,4,35
2002,8,3,1,4,5,6
2002,8,3,1,4,6,38
2002,8,3,1,5,1,82
2002,8,3,1,5,2,71
2002,8,3,1,5,3,13
2002,8,3,1,5,4,15
2002,8,3,1,5,5,2
2002,8,3,1,5,6,18
2002,8,3,3,1,1,141
2002,8,3,3,1,2,68
2002,8,3,3,1,3,10
2002,8,3,3,1,4,5
2002,8,3,3,1,5,1
2002,8,3,3,1,6,11
2002,8,3,3,2,1,22
2002,8,3,3,2,2,9
2002,8,3,3,2,3,2
2002,8,3,3,2,4,7
2002,8,3,3,2,6,4
2002,8,3,3,3,1,20
2002,8,3,3,3,2,10
2002,8,3,3,3,4,1
2002,8,3,3,3,5,1
2002,8,3,3,4,1,9
2002,8,3,3,4,2,4
2002,8,3,3,4,4,1
2002,8,3,3,4,6,1
2002,8,3,3,5,1,9
2002,8,3,3,5,2,9
2002,8,3,3,5,3,3
2002,8,3,3,5,4,2
2002,9,1,1,1,1,58
2002,9,1,1,1,2,110
2002,9,1,1,1,3,15
2002,9,1,1,1,4,7
2002,9,1,1,1,5,2
2002,9,1,1,2,1,25
2002,9,1,1,2,2,48
2002,9,1,1,2,3,9
2002,9,1,1,2,4,4
2002,9,1,1,2,5,3
2002,9,1,1,3,1,19
2002,9,1,1,3,2,19
2002,9,1,1,3,3,8
2002,9,1,1,3,4,2
2002,9,1,1,3,5,1
2002,9,1,1,4,1,4
2002,9,1,1,4,2,3
2002,9,1,1,4,3,1
2002,9,1,3,1,1,78
2002,9,1,3,1,2,5
2002,9,1,3,2,1,22
2002,9,1,3,3,1,8
2002,9,1,3,4,1,4
2002,9,1,3,5,1,6
2002,9,2,1,1,1,138
2002,9,2,1,1,2,197
2002,9,2,1,1,3,48
2002,9,2,1,1,4,129
2002,9,2,1,1,5,16
2002,9,2,1,1,6,122
2002,9,2,1,2,1,81
2002,9,2,1,2,2,83
2002,9,2,1,2,3,19
2002,9,2,1,2,4,30
2002,9,2,1,2,5,10
2002,9,2,1,2,6,47
2002,9,2,1,3,1,37
2002,9,2,1,3,2,42
2002,9,2,1,3,3,15
2002,9,2,1,3,4,17
2002,9,2,1,3,5,1
2002,9,2,1,3,6,25
2002,9,2,1,4,1,17
2002,9,2,1,4,2,21
2002,9,2,1,4,3,4
2002,9,2,1,4,4,10
2002,9,2,1,4,5,3
2002,9,2,1,4,6,19
2002,9,2,1,5,1,14
2002,9,2,1,5,2,13
2002,9,2,1,5,3,3
2002,9,2,1,5,4,4
2002,9,2,1,5,6,17
2002,9,2,3,1,1,56
2002,9,2,3,1,2,11
2002,9,2,3,1,4,1
2002,9,2,3,1,5,3
2002,9,2,3,2,1,6
2002,9,2,3,2,2,5
2002,9,2,3,3,1,3
2002,9,2,3,3,2,1
2002,9,2,3,4,1,2
2002,9,2,3,5,1,1
2002,9,3,1,1,1,434
2002,9,3,1,1,2,472
2002,9,3,1,1,3,67
2002,9,3,1,1,4,204
2002,9,3,1,1,5,16
2002,9,3,1,1,6,146
2002,9,3,1,2,1,241
2002,9,3,1,2,2,224
2002,9,3,1,2,3,43
2002,9,3,1,2,4,82
2002,9,3,1,2,5,4
2002,9,3,1,2,6,92
2002,9,3,1,3,1,186
2002,9,3,1,3,2,154
2002,9,3,1,3,3,25
2002,9,3,1,3,4,38
2002,9,3,1,3,5,7
2002,9,3,1,3,6,58
2002,9,3,1,4,1,115
2002,9,3,1,4,2,96
2002,9,3,1,4,3,16
2002,9,3,1,4,4,25
2002,9,3,1,4,5,4
2002,9,3,1,4,6,47
2002,9,3,1,5,1,81
2002,9,3,1,5,2,60
2002,9,3,1,5,3,10
2002,9,3,1,5,4,23
2002,9,3,1,5,5,4
2002,9,3,1,5,6,20
2002,9,3,3,1,1,103
2002,9,3,3,1,2,53
2002,9,3,3,1,3,5
2002,9,3,3,1,4,6
2002,9,3,3,1,5,2
2002,9,3,3,1,6,6
2002,9,3,3,2,1,20
2002,9,3,3,2,2,9
2002,9,3,3,2,3,1
2002,9,3,3,2,4,1
2002,9,3,3,3,1,19
2002,9,3,3,3,2,11
2002,9,3,3,3,3,1
2002,9,3,3,3,4,2
2002,9,3,3,3,6,2
2002,9,3,3,4,1,7
2002,9,3,3,4,2,2
2002,9,3,3,4,3,1
2002,9,3,3,5,1,8
2002,9,3,3,5,2,3
2002,9,3,3,5,3,1
2002,9,3,3,5,6,2
2002,10,1,1,1,1,48
2002,10,1,1,1,2,58
2002,10,1,1,1,3,7
2002,10,1,1,1,4,3
2002,10,1,1,1,5,3
2002,10,1,1,1,6,1
2002,10,1,1,2,1,16
2002,10,1,1,2,2,19
2002,10,1,1,2,3,5
2002,10,1,1,2,4,1
2002,10,1,1,2,5,2
2002,10,1,1,2,6,1
2002,10,1,1,3,1,14
2002,10,1,1,3,2,21
2002,10,1,1,3,3,2
2002,10,1,1,3,4,2
2002,10,1,1,3,5,1
2002,10,1,1,4,1,3
2002,10,1,1,4,2,5
2002,10,1,3,1,1,92
2002,10,1,3,1,2,2
2002,10,1,3,2,1,13
2002,10,1,3,3,1,9
2002,10,1,3,4,1,3
2002,10,1,3,5,1,6
2002,10,2,1,1,1,83
2002,10,2,1,1,2,121
2002,10,2,1,1,3,24
2002,10,2,1,1,4,78
2002,10,2,1,1,5,15
2002,10,2,1,1,6,68
2002,10,2,1,2,1,48
2002,10,2,1,2,2,56
2002,10,2,1,2,3,8
2002,10,2,1,2,4,12
2002,10,2,1,2,5,5
2002,10,2,1,2,6,40
2002,10,2,1,3,1,34
2002,10,2,1,3,2,28
2002,10,2,1,3,3,23
2002,10,2,1,3,4,11
2002,10,2,1,3,5,5
2002,10,2,1,3,6,14
2002,10,2,1,4,1,20
2002,10,2,1,4,2,14
2002,10,2,1,4,3,6
2002,10,2,1,4,4,7
2002,10,2,1,4,5,1
2002,10,2,1,4,6,8
2002,10,2,1,5,1,11
2002,10,2,1,5,2,10
2002,10,2,1,5,3,7
2002,10,2,1,5,5,1
2002,10,2,1,5,6,7
2002,10,2,3,1,1,50
2002,10,2,3,1,2,11
2002,10,2,3,1,3,3
2002,10,2,3,1,4,3
2002,10,2,3,1,5,1
2002,10,2,3,2,1,8
2002,10,2,3,2,2,3
2002,10,2,3,2,3,1
2002,10,2,3,2,4,1
2002,10,2,3,3,1,2
2002,10,2,3,4,1,3
2002,10,2,3,5,1,7
2002,10,3,1,1,1,393
2002,10,3,1,1,2,400
2002,10,3,1,1,3,66
2002,10,3,1,1,4,186
2002,10,3,1,1,5,15
2002,10,3,1,1,6,149
2002,10,3,1,2,1,250
